industry_match,certifications,domestic_sourcing,revenue_size,erp_mrp,part_complexity,active_rfq,fast_procurement,reshoring_digital,warm_connection,strategic_account,negatives,subtotal_A,subtotal_B,subtotal_C,subtotal_D,negative_points,total_score,priority_tier,segment,pitch,next_step,Name,Website,Location,Company Type,Company Size (est.),Categories,Description
0,10,0,0,0,0,0,0,0,0,0,[],10,0,0,0,0,10,Disqualified,General Manufacturing,"Tecton Industries, Inc. is a seasoned player in precision manufacturing with a strong commitment to quality and on-time delivery. Their ISO 9001:2015 certification highlights their dedication to maintaining high standards in production.",Consider exploring potential partnerships or collaborations to enhance their capabilities in high-demand sectors.,"Tecton Industries, Inc.",https://tectonind.com/,"Spencer, Iowa",Job Shop / Contract Manufacturer,75.0,"3D Printing,Fabrication,Machining","PRECISION MATTERS. Founded in 1981, Tecton Industries, Inc. is a leading producer of high quality, tight tolerance component parts from round stock, shaped stock, cast and forged materials serving a wide range of industries for our customers around the globe. ISO 9001:2015 certified. Tecton has the latest in machine tool technology, automation and our average operator has 21 years of experience! We Machine, Turn and Grind all in house to meet critical tolerances not achieved by most of our competitors. We are known for quality and on time delivery with some of the most demanding OEM's in the world. We are the GO TO supplier for critical production projects."
0,10,0,0,0,0,0,0,0,0,0,[],10,0,0,0,0,10,Disqualified,General Manufacturing,"Screen-Tech, Inc. excels in precision sheet metal fabrication and has a strong commitment to quality, as evidenced by their ISO 9002 compliance. Their extensive experience and tailored services make them a reliable partner for complex manufacturing needs.",Consider reaching out to discuss potential collaboration opportunities and explore how their capabilities can align with your projects.,"Screen-Tech, Inc.",https://www.screentechinc.com/,"San Jose, California",Job Shop / Contract Manufacturer,75.0,"Engineering & Design Services,Fabrication,Machining,Sheet Metal,Springs & Wire Forming,Stamping","Screen-Tech Inc. is a Bay Area leader in Precision Sheet metal Fabrication, Assembly, Laser Cutting, Precision Machining, and Silk Screening. For more than 30 years, we have maintained our position of manufacturing leadership by consistently delivering a quality product, on time, and at a value price. We pride ourselves on offering personalized, individually tailored services to all our customers. We are constantly improving and diversifying our fabrication techniques to meet our customer’s most complex manufacturing needs. By partnering with Screen- Tech, you will benefit from the services of our entire team. We will earn your confidence to trust us with your most critical on-time manufacturing requirements.




  From prototype through production, our complete precision CNC manufacturing and assembly services include all types of materials, ranging from exotic metals to composite materials. Day and evening production crews strive to meet your delivery requirements. Our shipping department provides local deliveries throughout the Bay Area, and common carriers provide global service.




  Our Programming/Engineering department uses PRO/Engineering, SolidWorks, Metalsoft, FabriWIN with fold/unfold, Mitsubishi Geomtool and Windows A-CAD.




  We provide Precision Laser Cutting, enabling us to handle a wide range of materials and allowing us to give you a quick-turn prototype lead time along with competitive pricing.




  Our inspection procedures are certified to Mil-I-45208A and ISO 9002 compliant. We are proactive in our management of Quality utilizing QATS Quality Management System and PQ Systems shop floor SPC collection and charting software.




  Through our process of selective hiring and ongoing training, we have developed a skilled core of knowledgeable team members that produce superior results. The Screen-Tech TEAM is dedicated to both you and your company’s success!!"
0,10,0,0,0,0,0,0,0,0,0,[],10,0,0,0,0,10,Disqualified,General Manufacturing,"Fedtech, Inc. is committed to delivering high-quality manufacturing services with a strong focus on ISO 9001:2015 standards. Their expertise in precision parts fabrication positions them as a reliable partner for various manufacturing needs.",Consider reaching out to discuss potential collaboration opportunities and how Fedtech can enhance your manufacturing processes.,"Fedtech, Inc.",https://www.fedtech.com/,"Mounds View, Minnesota",,174.0,"Fabrication,Machining,Sheet Metal","Trusted From Prototype to Production High quality service is all about providing customers with the best possible experience. Whether it's through attentive customer service, speedy delivery of goods or services that exceed expectations and solve a customer's problems, high quality service is key to ensuring customer satisfaction. We know what it takes to manufacture some of the world's most critical high-precision parts. Our commitment to ISO 9001:2015 quality standards drive every project. From small intricate cuts to large scale projects, we do it all with ease and efficiency. The quality you demand. The capacity you need. The service you deserve. Expect this and more when you partner with FedTech on your next project. A nationwide, manufacturing leader in laser cutting and waterjet cutting services. With our commitment to quality control, you can trust us to deliver the best cut for your project every time."
0,10,0,0,0,0,0,0,0,0,0,[],10,0,0,0,0,10,Disqualified,General Manufacturing,Cypress Technologies is an established ISO 9001:2015 contract manufacturer with a strong focus on high-value assemblies. Their expertise in electro-mechanical assembly positions them well for innovative solutions in various industries.,Consider reaching out to discuss potential collaboration opportunities in the alternative energy sector.,Cypress Technologies,www.cypressmfg.com,"Leander, Texas",Job Shop / Contract Manufacturer,75.0,"Electro-Mechanical Assembly,Engineering & Design Services,Fabrication,Machining,Printed Circuit Boards,Wire Harness","Established in 1987 Cypress Technologies is a solutions-oriented ISO 9001:2015 contract manufacturer currently serving the Alternative Energy, Heavy Equipment, Mining and Oil & Gas Industries. We excel in all types of electro—mechanical assembly, including Box & Panel, PCBA and Cables and Harnesses, with additional metal & plastics machining capabilities. We have a specialized approach to high value assemblies that are often difficult to create and generally require a thorough series of tests and inspections. Our full-scale engineering capabilities and dedicated Quality Assurance Team speed up design cycle, reduce unit cost and maximize performance allowing us to bring innovation to your product, accelerating time to market with unsurpassed value. For more information visit us at www.cypressmfg.com"
0,10,0,0,0,0,0,0,0,0,0,[],10,0,0,0,0,10,Disqualified,General Manufacturing,"Germantown Tool & Manufacturing is a capable metalworking facility with ISO 9001 certification, providing a range of services including metal stampings and sheet metal fabrication. Their expertise in various markets could be leveraged for strategic partnerships.",Consider reaching out to discuss potential collaboration opportunities.,Germantown Tool & Manufacturing,www.gttool.com,"Huntingdon Valley, Pennsylvania",,40.0,"Electro-Mechanical Assembly,Fabrication,Sheet Metal,Stamping","ISO 9001:2008 Germantown Tool Manufacturing is a Complete Metalworking Facility. Our core capabilities include: Metal Stampings (25 ton to 300 ton Presses) Sheet Metal Fabrication Welded Assemblies (Robotic and Hand) Laser Cut and Formed Parts Mechanical Assembly We will supply parts complete including finish (powder coat, paint, plating, etc.) Germantown Tool maintains a fully staffed Tool Room where we design and build all of own Tooling and Fixtures. We supply a variety of markets: Outdoor Power Equipment Automotive Aftermarket Transportation Truck Trailer Defense Industrial Office Furniture Building Construction My contact information along with our website information is included in this Profile. Feel free to visit us and take a closer look. If you have any questions, please don't hesitate to call me. Thank you for your interest in Germantown Tool. Tom McLaughlin www.gttool.com"
0,10,0,0,0,0,0,0,0,0,0,[],10,0,0,0,0,10,Disqualified,General Manufacturing,"Quick-Way Manufacturing is a dedicated job shop with a strong commitment to quality and efficiency in custom metal stampings and sheet metal fabrication. With ISO 9001 certification, they demonstrate a focus on quality management that aligns with industry standards.",Consider reaching out to discuss potential collaboration opportunities and how our SaaS platform can enhance their operational efficiency.,Quick-Way Manufacturing,https://www.quick-way.com/,"Euless, Texas",Job Shop / Contract Manufacturer,75.0,"Fabrication,Sheet Metal,Stamping","Quick-Way Manufacturing Inc., formally known as Quick-Way stampings, was established in 1961. We are a manufacturer of custom metal stampings and sheet metal fabricated parts. We are a job shop and our modern, state of the art, equipment is housed in our 50,000 sq. Ft. Facility.




  We own and operate state of the art turret presses, lasers and press brakes in addition to our traditional stamping presses.




  Whether you need a first article, several hundred to several thousand parts, quick-way is equipped to meet your needs. We use the latest state of the art wire EDM equipment and CNC machining equipment to create """"life-time tooling"""". All tooling is created in house for our customers use only. With this kind of flexibility, Quick-Way can offer fast turn-arounds and maximum cost effectiveness.




  We produce only the highest quality parts. Our work force is dedicated and committed to quality. We are an ISO 9001:2000 registered and certified company and utilize laser QC 2D inspection equipment."
0,0,5,0,0,5,0,0,0,0,0,[],5,5,0,0,0,10,Disqualified,General Manufacturing,"3DEO specializes in high-volume 3D printed precision metal components, making them a unique player in the manufacturing landscape. Their expertise in complex geometries and rapid delivery times positions them well for industries requiring advanced manufacturing solutions.",Consider exploring potential partnerships or collaborations with 3DEO to leverage their innovative manufacturing capabilities.,3DEO,https://www.3deo.co/,"Torrance, California",Job Shop / Contract Manufacturer,174.0,"3D Printing,Engineering & Design Services,Machining","3DEO is the world’s highest volume manufacturer of 3D printed precision metal components made with our patented metal 3D printing technology and digital manufacturing platform. Our expertise in complex geometries, DFAM and small (< 4 cubic inches) components makes 3DEO stand out from other suppliers. We deliver end use parts in weeks with properties that compete directly with CNC and surpass metal injection molding (MIM), casting and other manufacturing processes."
20,0,0,0,0,0,0,0,0,0,0,['Too small'],20,0,0,0,-10,10,Disqualified,Aerospace/Defense,"G & S Precision Tool Inc. has a strong foundation in the aerospace and military industries, showcasing their commitment to quality and customer satisfaction. Their extensive experience positions them as a reliable partner for precision manufacturing needs.",Consider exploring potential partnerships or collaborations to enhance their capabilities and certifications.,G & S Precision Tool Inc.,https://www.gsprecisiontool.com/,"Bell Gardens, California",Manufacturer,30.0,Machining,"Since the year 2000, G&S Precision Tool's goal has been customer satisfaction by paying close attention to our clients’ needs. Every step of production is carefully taken to ensure that the final product conforms to the specifications given. With over 22 years of experience manufacturing for the aerospace, medical, and military industries, to name a few, our clients can rest assured that their products are being handled by reliable and experienced staff."
0,10,0,0,0,0,0,0,0,0,0,[],10,0,0,0,0,10,Disqualified,General Manufacturing,"Astro Tool & Die Co Inc has a strong commitment to quality and customer service, evidenced by their ISO 9001 certification. Their focus on innovative manufacturing methods positions them well in the competitive landscape.",Consider reaching out to explore potential collaboration opportunities and assess their fit for specific projects.,Astro Tool & Die Co Inc,https://astrotool.net/,"Cudahy, Wisconsin",Job Shop / Contract Manufacturer,75.0,"Fabrication,Machining,Sheet Metal,Stamping,Tool,Die & Mold Making","Since 1965, customer service has been the cornerstone of our business. Astro Tool & Die prides itself on exceeding customer expectations. Whether we are a customer’s one stop shop for die design, building and repair, metal stamping and finishing, prototyping, reverse engineering or custom packaging, Astro Tool & Die constantly adjusts to be everything our customers need.




  Astro Tool & Die knows you don’t take your customer’s needs for granted, and neither do we. Some people still believe “just in time” is an option for the future, but you know that it’s a necessity, especially in the increasingly competitive world market and so do we. To keep pace with your surges in demand, Astro Tool & Die will monitor in-house product supply via computer on a daily basis. We’ll continually coordinate all subcontract and secondary operations to ensure delivery. Just in time.




  In today’s one chance, competitive business environment, you can’t afford to stand still; so neither do we. Astro Tool & Die changes constantly, because what is sufficient on Tuesday may not cut it on Thursday. We continually look for and learn new innovative and increasingly more efficient methods of manufacturing, to reduce your costs and keep pace with the latest technologies.




  Astro Tool & Die prides itself on our quality of work and on exceeding our customer’s expectations. We are an ISO 9001:2008 certified company because at Astro Tool & Die, we understand that the latest standards of quality are just as important as having the latest methods of manufacturing. When we stay on top of the latest technology and quality standards, it makes your job that much easier. Be sure to let Astro Tool & Die give you a quote today and let us show you what we can do for you!"
0,10,0,0,0,0,0,0,0,0,0,[],10,0,0,0,0,10,Disqualified,General Manufacturing,"Rowley Spring & Stamping Corp. has a strong foundation in precision manufacturing with ISO 9001 certification, showcasing a commitment to quality. However, to enhance your competitive edge, consider integrating ERP solutions and exploring active sourcing opportunities.",Evaluate potential ERP/MRP systems to improve operational efficiency and explore avenues for active RFQs.,Rowley Spring & Stamping Corp.,https://rowleyspring.com/,"Bristol, Connecticut",Job Shop / Contract Manufacturer,75.0,"3D Printing,Blow Molding,Compression Molding,Die Casting,Engineering & Design Services,Extrusions,Fabrication,Forging,Gears,Injection Molding,Investment Casting,Machining,Rotational Molding,Sand Mold Casting,Sheet Metal,Springs & Wire Forming,Stamping,Thermoforming,Tube Modification,Woodworking,Tool,Die & Mold Making","Established in 1954, Rowley Spring and Stamping Corp. manufactures precision compression, extension, torsion and double torsion springs, as well as air wound coils, wire forms, progressive and fourslide stampings and related assemblies. Our 130,000 sq. foot facility includes CNC equipment which produce springs to the most exacting tolerances, and CAD trained tool designers/engineers with in-house tooling capabilities. Our quality system is ISO 9001:2000 Registered and includes SPC and PPAP documentation.




  Mission Statement




  Rowley Spring & Stamping Corp. is a leader in the manufacturing of quality precision springs, stampings and small assemblies. Utilizing our employees' experience, knowledge, communication and teamwork skills, we will strive for continuous improvement in all areas and levels of our business. We will provide competitively priced quality products and service that meet or exceed our worldwide customer's requirements, while maintaining a fair return on investment, and provide for the needs of our employees"""".




  Vision Statement




  Position Rowley Spring & Stamping Corp. as a principal supplier of precision engineered components for a worldwide customer base with annual sales increases of 15%, utilizing the best available technologies and Lean Manufacturing principles.




  Our Values




  Satisfying our customer is our No. 1 priority.
  Recognize and reward employee accomplishments.
  Build quality in our products through prevention not detection.
  Continuous improvement through employee empowerment, effective teamwork and leadership.
  Celebrate and have fun."
0,10,0,0,0,0,0,0,0,0,0,[],10,0,0,0,0,10,Disqualified,General Manufacturing,"Proinlosa Energy Corp/PEC Laser is a dedicated provider of high-quality fabrication services, with a strong commitment to quality improvement. Their ISO 9001 certification reflects their focus on maintaining high standards in their operations.",Consider exploring potential partnerships or collaborations to enhance their service offerings and market reach.,Proinlosa Energy Corp/PEC Laser,https://proinlosa.com/us/proinlosa.aspx,"Houston, Texas",,75.0,"Fabrication,Sheet Metal","Established in 2009, PEC Laser provides of a variety of fabrication services, such as laser cutting, bending and forming, welding, sub assembly, and finishing services in our Houston facility. PEC Laser also provides value-added completion services, such as machining, drilling, tapping, deburring, plating, painting, powder coating and marking. PEC Laser is capable of performing precision laser cutting services on steel, stainless steel, aluminum, inconel, nickel, chrome steel, hastelloy, titanium, armor plate, and any heat-treated steel or abrasive resistant material. As a global leader in laser metal cutting, we delivering customer satisfaction through commitment, teamwork, positive attitude, and cooperation of all employees while dedicating ourselves to quality improvement and waste reduction. We have achievedISO 9001:2008 certificationsdue to our dedication to quality. Our new CMM helps to ensure that we maintain high quality standards for every fabricated part shipped to our customers worldwide."
20,0,0,0,0,0,0,0,0,0,0,['Too small'],20,0,0,0,-10,10,Disqualified,Aerospace/Defense,"Apco Mossberg Co has a strong presence in the Aerospace sector, showcasing capabilities in precision machining and metal forming. Their commitment to quality and customer service positions them as a reliable partner for manufacturing needs.",Consider exploring partnerships with larger firms or seeking certifications to enhance marketability.,Apco Mossberg Co,http://apcomossberg.com/,"Attleboro, Massachusetts",,35.0,"Electro-Mechanical Assembly,Fabrication,Injection Molding,Machining,Stamping","Thank you for considering Apco Mossberg Company Apco Mossberg (Founded in 1934) is here to serve you for all your applications in Metal Forming and CNC Machined Parts and Torque Measuring Tools. We excel in delivery and quality. You will find the Apco Mossberg products and services far exceed your expectations. We take pride in our work and service to you.. Our specialty is exceptional Customer Service. We have all capabilities essential for meeting your needs, including a first class Machine Shop, Design (CAD/CAM), Tool and Die Makers, Quality Control Department, and full Calibration Service. Let us show you the difference Apco Mossberg can make in delivery accuracy, quality, dependability and service. Manufacturing capabilities • Material Thickness 0.0005” to .250” • Bar Stock up to 10” dia. o Coining o Deep Drawing o Drilling and Tapping o Forming o Milling o Resistance Welding o Finishing o Reverse Drawing o Rolling o Slitting o Mechanical instruments o Turning o Screw Machine Tooling Capabilities • Complete In-house Capabilities from Prototype to Production. • Compound Dies • Progressive Tooling • Single Station • Torque Instruments • Jigs and Fixtures Types of Materials Bar, coil ,foil, plate, sheet, strip, tubing, wire Materials Aluminum Exotics& others Braze alloys Hafnium Clad-metals Hastelloy Cobalt Inconel Core Iron Kovar Cu-NIP Molybdenum Cupro-Nickel Monel MU-Metal Nickel NI-FE Alloys OFHC Copper Precious Metals Rhenium Stainless Steels Tantalum Titanium Tungsten Industries Served • Aerospace • Communication Electronics • Electro-optical • Hermetic Devices • Glass to Metal • Ceramic to Metal • Electronics • Instrumentation and Gages • Microwave Devices • Medical • Aircraft and Military Agencies OUR HISTORY Frank Mossberg was an inventor and businessman in Attleboro, Massachusetts, a center for jewelry manufacturing in the 19th century. His earliest business venture was founded in 1889 as the Mossberg Wrench Company, and initially was a maker of tools for the jeweler's trade. In the early 1890s the company began producing several styles of adjustable bicycle wrenches, a type of tool very popular at the time. In 1899 Frank Mossberg and other investors founded the Frank Mossberg Company to manufacture tools, and the company began production of pipe wrenches, bicycle wrenches, and related tools. The expansion of the automobile industry created great demand for automotive service tools, and in the years from 1910 to 1920 the Frank Mossberg Company became a significant maker of automotive specialty tools. These tools consisted primarily of fixed socket wrenches in many shapes and sizes, and Mossberg was probably second only to Walden-Worcester as a producer of such tools. During the 1920s the company continued to expand its automotive service tools line. In 1927 the company was reorganized as the APCO-Mossberg Company, by merger with APCO. The APCO-Mossberg name is still one synonymous with high quality and superior customer service."
0,10,0,0,0,0,0,0,0,0,0,[],10,0,0,0,0,10,Disqualified,General Manufacturing,"Falls Creek Powdered Metals Inc specializes in high-quality powdered metal components, making it a versatile player in the manufacturing sector. With ISO 9001 certification, they demonstrate a commitment to quality, which is crucial for potential partnerships.",Consider reaching out to discuss potential collaboration opportunities and how our SaaS platform can enhance their operational efficiency.,Falls Creek Powdered Metals Inc,www.fallscreekpm.com,"Brockway, Pennsylvania",,75.0,Machining,"ISO 9001-2008 Falls Creek Powdered Metals Inc is a full service Powdered Metal Forming company. We have been an ISO 9001:2000 certified company since 2001, and have recently obtained ISO 9001-2008 certification. We feel that our company is unique in its ability to diversify. Falls Creek Powdered Metals produces a wide variety of pawls, gears, cams, sprockets, bushings, bearings, washers, and other mechanical and hydraulic components. These components are made from iron, bronze, copper, brass and stainless steel. Their uses range from lawn and garden, electrical, and electronics to automotive and aeronautic applications. We take pride in producing high quality parts at very competitive prices. Our minimal overhead and just-in-time delivery enables us to keep prices low while maintaining the highest level of quality. Our company's success and growth is the direct result of our experienced production team and our excellent customer service. We specialize in short run production, but have the production capacity to accommodate long runs as well. For further review of our services, please go to our website www.fallscreekpm.com We appreciate your consideration!"
0,0,0,7,0,0,0,0,0,0,0,[],0,7,0,0,0,7,Disqualified,General Manufacturing,"Springs Fabrication, Inc. has a strong foundation in custom fabrication and machining, serving diverse industries including government and military. With a commitment to quality and engineering excellence, they could benefit from enhanced digital supply chain solutions to streamline operations.",Consider reaching out to discuss potential digital supply chain solutions tailored to their manufacturing capabilities.,"Springs Fabrication, Inc.",https://springsfab.com/,"Colorado Springs, Colorado",,150.0,"Electro-Mechanical Assembly,Fabrication,Machining,Sheet Metal,Tube Modification","Custom Fabrication Colorado Custom Machining Since 1986, Springs Fabrication, Inc. has been serving the needs of companies nationwide with quality machining and fabrication services. A commitment to delivering high-end engineered metal products to a wide range of industries, including new and existing energy, government and military, and mining and remediation, has been the cornerstone of continued success. What was once a small, two-man job shop is now home to nearly 150 employees operating in over 100,000 square feet of industry leading high bay manufacturing facilities. From the capabilities to manufacture custom designed pressure vessels to fully engineered skidded systems and CNC machine capacity for industrial sized weldments, Springs Fabrication is one of the nation`s premier manufacturers. Product and Services: CNC Machining, Skidded Systems, Pressure Vessels, Tanks, Custom Fabrication, Design, Engineering, Assembly, Testing Industries Served: Existing Energy, New Energy, Government and Military, Mining Remediation, General Industry OEM"
0,0,5,0,0,0,0,0,0,0,0,[],5,0,0,0,0,5,Disqualified,General Manufacturing,"DDH Enterprise, Inc. specializes in electro-mechanical assembly and offers a range of manufacturing solutions. With a focus on quick-turn production and JIT delivery, they are well-positioned to enhance supply chain efficiency.",Consider reaching out to explore potential collaboration opportunities.,"DDH Enterprise, Inc",https://ddhent.com/,"Vista, California",,150.0,"Electro-Mechanical Assembly,Fabrication,Printed Circuit Boards,Sheet Metal,Wire Harness","DDH Enterprise, Inc. offers Full Turn-Key and Consignment Manufacturing Solutions Manufacturing of Cable, Wire Harness, and Electrical Mechanical Assemblies Manufacturing in Vista, California Quick-turn Production Kan-Ban / JIT Stocking Programs First Article / Prototyping Engineering Services 100% Inspection Test JIT Delivery in San Diego and Orange Counties Global Supply Chain Management Supplier Partnership Bonded Inventory Kan Ban Blanket Orders Electronic Replenishment Program"
0,0,5,0,0,0,0,0,0,0,0,[],5,0,0,0,0,5,Disqualified,General Manufacturing,"Weber Knapp Co has a long-standing reputation for providing innovative parts and assemblies to a variety of OEMs. With a strong emphasis on quality and domestic manufacturing, they could be a reliable partner for companies looking for dependable components.",Consider reaching out to Weber Knapp Co to explore potential collaboration opportunities.,Weber Knapp Co,www.weberknapp.com,"Jamestown, New York",,150.0,"Die Casting,Electro-Mechanical Assembly,Fabrication,Investment Casting,Machining,RTV Molding,Sand Mold Casting,Sheet Metal,Stamping,Wire Harness","You may or may not have heard of Weber Knapp, but we have been quietly and reliably providing innovative parts and assemblies to OEMs large and small for over 100 years. You've probably run across Weber Knapp components many times it in your daily routine without even knowing it. Go ahead and take a look at our website to get a general idea of just a few of the things that Weber Knapp is doing for various customers today (www.weberknapp.com). Then give us a call. We'd be happy to quietly and reliably provide that special component or subassembly you need as well. Engineering: -Experienced and innovative product development engineers -Up to date manufacturing engineers -Experienced model shop Short Run Dept. -CAD: SolidWorks, (also Pro-E, Autocad, etc.) -FEA: COSMOS -Weber Knapp proprietary software for spring counterbalance design, linkage optimization, etc. Basic Manufacturing: -Stamping: coil fed progressive and hand fed secondary -Machining: CNC milling turning, Swiss, automatic drilling tapping, manual machining -Plating: nickel, brass, copper, zinc phosphate, black oxide... -Finishing: powdercoat (automated manual), wet spray, Emerlon (low friction hard coat) -Welding: robotic manual, MIG, TIG, spot welding -Laser Cutting: (5' X 10' X 3/4"" max) steel, SS, aluminum, wood, plastic -Forming: CNC press brakes, short run laminated die embossing forming -Assembly: manual and automated mechanical and electro-mechanical assembly Business: -Long history, well established (since 1909) -Successfully serving a wide variety of well known OEMs currently and throughout our long history Quality: -We routinely meet all necessary customer quality requirements and procedures (automotive, appliance, medical, military, BIFMA, GSA, etc.) -Made in the USA by motivated and hardworking Americans"
0,10,5,0,0,0,0,0,0,0,0,['Too small'],15,0,0,0,-10,5,Disqualified,General Manufacturing,"MrMr Industry, Inc. offers a range of machining services with a strong emphasis on quality and customer satisfaction. Their capabilities in CNC machining and engineering support position them well for potential partnerships in manufacturing.",Consider exploring partnerships with larger firms that may benefit from MrMr's machining capabilities.,MrMr Industry Inc,https://mrmrtech.com/,"Anaheim, California",,6.0,Machining,"Located in Anaheim, California, MrMr Industry, Inc. is a supplier for CNC machining, 3D printing, fabrication and laser cutting. We are a full service machine shop. Our capabilities allow us to design customized machinery or mass produce component parts for large scale orders. All parts are made to customer specifications and delivered on time with flawless execution. We are able to work with existing engineered documents and also have an in-house engineering team who can help bring your project to life. We have worked with hyper scale customers and pride ourselves in the highest quality work. We service a wide spectrum of industries both large and small. Our focus is on developing and maintaining complete satisfaction with the customer. Service Options: CNC Machining (4th axis capabilities) Engineering & Design 3D Printing Fabrication Laser Cutting Welding Grinding Powder Coating Assembly Anodizing Black Oxide Serra Coat Heat Treat Benefits of choosing our company: Speedy RFQ responses Engineering Services Short and Long Run Production Prototypes Long Term Industry Knowledge Array of Industries Precision & High Quality Customization & Flexibility Customer Support ISO/ITARD Compliant If you have any questions regarding our capabilities, please contact us and we will be happy to discuss."
0,0,5,0,0,0,0,0,0,0,0,[],5,0,0,0,0,5,Disqualified,General Manufacturing,"General Tool Inc specializes in machining, which is a critical process in various manufacturing sectors. While currently lacking certifications and revenue data, their domestic sourcing emphasis could align with future opportunities in reshoring initiatives.",Consider reaching out to discuss potential certifications and ERP adoption to enhance their competitive edge.,General Tool Inc,https://www.gtdiamond.com/,"Irvine, California",,75.0,Machining,"General Tool Inc is located in Irvine, California, United States and specializes in manufacturing the following processes: Machining."
0,10,5,0,0,0,0,0,0,0,0,['Too small'],15,0,0,0,-10,5,Disqualified,General Manufacturing,"Anpec Industries has a strong commitment to quality with ISO 9001 certification, making them a reliable partner for precision machining needs. Their expertise in CNC machining and real-time inspection processes can enhance manufacturing efficiency.",Consider exploring partnerships with larger firms or expanding service offerings to increase revenue potential.,Anpec Industries,https://www.anpecindustries.com/,"Pecatonica, Illinois",,30.0,"Electro-Mechanical Assembly,Machining","Anpec Industries was established in 1968, we specialize in CNC machining with multi-axis Mazak lathes, vertical and horizontal machining centers throughout our facility. Anpec utilizes real time inspection for parts in process. Parts are checked at spc stations throughout the facility, including the CMM, and the data is readily available by quality for monitoring and analysis. Some of the materials Anpec is familiar with are aluminum, steel, stainless steel, cast iron, and brass. Our employees are trained to setup, operate, and in many cases, program the parts on the shop floor. What sets Anpec Industries apart is our quality,we are ISO 9001-2000 registered . When our customers need any quality information, we are able to assist them. ! Anpec Industries has helped our customers with design issues and reverse engineering by offering CAD Key engineering software and Measure Link. Our facility is 26000 square feet with temperature control throughout the year. Anpec Industries likes to make sure we are meeting our customer’s needs, don't hesitate if there are any special services or information we can provide . Some additional services provided are heat-treating, plating, and painting. Anpec Industries serves the following industries: ATV Motorcycle Hydraulics Food"
0,0,5,0,0,0,0,0,0,0,0,[],5,0,0,0,0,5,Disqualified,General Manufacturing,"Globe Iron Foundry specializes in a wide range of iron casting processes, making it a versatile player in the manufacturing sector. With a focus on domestic sourcing, they could benefit from enhanced digital supply chain solutions to streamline operations.",Consider reaching out to discuss potential digital supply chain solutions that could improve efficiency and reduce lead times.,Globe Iron,https://www.globeiron.com/,"Commerce, California",,75.0,"Die Casting,Fabrication,Investment Casting,Machining,Sand Mold Casting,Sheet Metal","Globe Iron Foundry, Inc. manufactures iron castings utilizing the sand cast process. We pour all grades of ductile iron, gray iron, austempered ductile iron and selected grades of ni-resist and other alloyed irons. Globe serves virtually every market imaginable with castings ranging from ounces to 5 tons. Patternmaking, machining, coating, and assembly are provided both, in-house and on an outsource basis."
0,0,5,0,0,0,0,0,0,0,0,[],5,0,0,0,0,5,Disqualified,General Manufacturing,"AP Precision Metals Inc. is a dedicated contract manufacturer with a strong focus on quality and customer service. While currently not aligned with high-priority industries or certifications, their commitment to domestic sourcing and rapid response times could be leveraged for future opportunities.",Consider exploring potential partnerships or certifications that align with high-priority sectors.,AP PRECISION METALS Inc.,https://apprecision.com/,"San Diego, California",Job Shop / Contract Manufacturer,35.0,"Electro-Mechanical Assembly,Fabrication,Gears,Machining,Sheet Metal,Stamping,Tube Modification","Contract Metal Fabrication in Southern California founded in 1999 We built our business by supporting small businesses and growing with them into large and even publicly traded companies. Going from prototypes to production runs of up to 10,000 pieces. Our major investments in machinery and training ensure that our customers and employees stick with us. Customers know they are getting the best prices and quality in the market. For our key customers, we regularly expedite products in 1-2 days to meet R&D, trade show, or other emergency demands."
0,0,5,0,0,0,0,0,0,0,0,[],5,0,0,0,0,5,Disqualified,General Manufacturing,"CNC Manufacturing specializes in precision machining and has a strong focus on delivering high-quality products. With a commitment to efficiency and customer satisfaction, they are well-positioned to meet diverse manufacturing needs.",Explore potential partnership opportunities to enhance CNC Manufacturing's capabilities and offerings.,CNC Manufacturing,https://cncmfg.net/,"San Diego, California",,40.0,"Engineering & Design Services,Fabrication,Machining,Sheet Metal","CNC milling and turning is our specialty. Using your blueprint, CAD drawing, reference part, or idea, we will take whatever steps necessary to prototype and/or produce your parts to the required specifications in the quantity you need in the most efficient manner possible. During our twenty years in the business, we have engineered and manufactured a wide range of precision machined products and assemblies. We started out producing high-performance watercraft accessories, later transitioning to off-road motorcycle racing upgrades. While these markets have received the most of our attention, our experience reaches well beyond. From our impressive 4-axis horizontal milling centers to our wide assortment of CNC and conventional mills and lathes, we have what it takes to get your job done on time and on budget. Our team of experienced employees will ensure that your expectations are met. Whether you need a single piece or a large-production run, whether your application requires high-tolerances or maximum output, CNC Manufacturing will see you through from start to finish."
