Institution Name,State,City,lat,lon,display_name,geocoded
Great Falls College Montana State University,MT,Great Falls,,,,False
Miles Community College,MT,Miles City,46.4068757,-105.8246917,"Miles Community College Track, Bridge Street, Westwood Estates, Miles City, Custer County, Montana, 59301, United States of America",True
Montana Technological University,MT,Butte,,,,False
Montana State University,MT,Bozeman,45.6639222,-111.079277,"Montana State University, 100, Stucky Road, The Arrow Townhomes & Flats, Bozeman, Gallatin County, Montana, 59715, United States of America",True
Montana State University-Northern,MT,Havre,48.5412308,-109.6853331,"Montana State University - Northern, 300, 13th Street West, Havre, Hill County, Montana, 59501, United States of America",True
Salish Kootenai College,MT,Pablo,47.5949819,-114.1067478,"Salish Kootenai College, 58138, Joe McDonald Drive, Pablo, Lake County, Montana, 59855, United States of America",True
Central Community College,NE,Grand Island,40.8910772,-98.3727408,"Central Community College - Grand Island Campus, Tech Drive, Grand Island, Hall County, Nebraska, 68801, United States of America",True
Metropolitan Community College Area,NE,Omaha,,,,False
Mid-Plains Community College,NE,North Platte,,,,False
Nebraska Indian Community College,NE,Macy,42.116489,-96.3519512,"Nebraska Indian Community College - Macy Campus, 1111, Highway 75, Macy, Thurston County, Nebraska, 68039, United States of America",True
Northeast Community College,NE,Norfolk,42.0516935,-97.3948963,"Northeast Community College, 801, East Benjamin Avenue, Norfolk, Madison County, Nebraska, 68701, United States of America",True
Southeast Community College Area,NE,Lincoln,,,,False
Nebraska College of Technical Agriculture,NE,Curtis,,,,False
Western Nebraska Community College,NE,Scottsbluff,41.8768737,-103.6435856,"Western Nebraska Community College - Scottsbluff Campus, 12th Avenue, Scottsbluff, Scotts Bluff County, Nebraska, 69361, United States of America",True
College of Southern Nevada,NV,Las Vegas,36.0065097,-114.9675522,"College of Southern Nevada, Mosswood Drive, Henderson, Clark County, Nevada, 89015, United States of America",True
Great Basin College,NV,Elko,40.8429466,-115.7663214,"Great Basin College, 1500, College Parkway, Elko, Elko County, Nevada, 89801, United States of America",True
Truckee Meadows Community College,NV,Reno,39.572049,-119.7981617,"TMCC - Dandini Campus;Truckee Meadows Community College, Dandini Boulevard, Reno, Washoe County, Nevada, 89512, United States of America",True
Western Nevada College,NV,Carson City,39.1864064,-119.7905599,"Western Nevada College, Planet Path, Carson City, Nevada, 89703, United States of America",True
White Mountains Community College,NH,Berlin,44.5035101,-71.1585465,"White Mountains Community College, 2020, Riverside Drive, Berlin, Coös County, New Hampshire, 03570, United States of America",True
Lakes Region Community College,NH,Laconia,43.5079426,-71.4623998,"Lakes Region Community College, Belmont Road, Laconia, Belknap County, New Hampshire, 03246, United States of America",True
Manchester Community College,NH,Manchester,43.0194045,-71.4836855,"Manchester Community College, Everett Turnpike, Northwest, Manchester, Hillsborough County, New Hampshire, 03105, United States of America",True
Nashua Community College,NH,Nashua,42.7979348,-71.5237629,"Nashua Community College, Amherst Street, Ward 2, Nashua, Hillsborough County, New Hampshire, 03063, United States of America",True
Great Bay Community College,NH,Portsmouth,43.0720544,-70.799237,"Great Bay Community College, Corporate Drive, Pease International Tradeport, Portsmouth, Rockingham County, New Hampshire, 03801, United States of America",True
Atlantic Cape Community College,NJ,Mays Landing,,,,False
Camden County College,NJ,Blackwood,39.7848574,-75.0390822,"Camden County College, 200, College Drive, Davisville, Gloucester Township, Camden County, New Jersey, 08012, United States of America",True
Adult and Continuing Education-BCTS,NJ,Hackensack,,,,False
County College of Morris,NJ,Randolph,40.8582439,-74.5799673,"County College of Morris, NJ 10, Mount Fern, Randolph Township, Morris County, New Jersey, 07869, United States of America",True
Rowan College of South Jersey-Cumberland Campus,NJ,Vineland,,,,False
Lincoln Technical Institute-South Plainfield,NJ,South Plainfield,,,,False
Essex County College,NJ,Newark,40.7388595,-74.1782,"Essex County College, Campbell Street, Teachers Village, The Ironbound, Newark, Essex County, New Jersey, 07102, United States of America",True
Hudson County Community College,NJ,Jersey City,40.7305152,-74.0637026,"Hudson County Community College - Building X, 26, Enos Place, Hilltop, Bergen Square, Journal Square, Jersey City, Hudson County, New Jersey, 07306, United States of America",True
Lincoln Technical Institute-Union,NJ,Union,40.7066524,-74.2750448,"Lincoln Technical Institute, Vauxhall Road, Unionburg, Union, Union County, New Jersey, 07083, United States of America",True
Mercer County Community College,NJ,West Windsor,40.2554361,-74.6499884,"Mercer County Community College, 1200, Old Trenton Road, Edinburg, West Windsor, Mercer County, New Jersey, 08850, United States of America",True
Passaic County Community College,NJ,Paterson,40.9175222,-74.1691347,"Passaic County Community College, 1, College Boulevard, Paterson, Passaic County, New Jersey, 07505, United States of America",True
Central New Mexico Community College,NM,Albuquerque,,,,False
Navajo Technical University,NM,Crownpoint,35.6870811,-108.1473593,"Navajo Technical University, Lower Point Road, Crownpoint, Eastern Navajo Agency / Tʼiistsʼóóz Ńdeeshgizh Bił Hahoodzo biyiʼdi, McKinley County, New Mexico, 87313, United States of America",True
New Mexico State University-Dona Ana,NM,Las Cruces,32.2729032,-106.7434927,"New Mexico State University, 1780, East University Avenue, Las Cruces, Doña Ana County, New Mexico, 88003, United States of America",True
New Mexico Junior College,NM,Hobbs,32.7578619,-103.1837931,"New Mexico Junior College, 1, Thunderbird Circle, Hobbs, Lea County, New Mexico, 88240, United States of America",True
University of New Mexico-Gallup Campus,NM,Gallup,,,,False
University of New Mexico-Los Alamos Campus,NM,Los Alamos,,,,False
Northern New Mexico College,NM,Espanola,36.0029219,-106.0833061,"Northern New Mexico College, 921, North Paseo de Onate, El Guacho, Espanola, Rio Arriba County, New Mexico, 87532, United States of America",True
Santa Fe Community College,NM,Santa Fe,35.603432,-105.993333,"Santa Fe Community College, 6401, Richards Avenue, Santa Fe County, New Mexico, 87508, United States of America",True
University of New Mexico-Taos Campus,NM,Ranchos de Taos,,,,False
Columbia-Greene Community College,NY,Hudson,,,,False
CUNY New York City College of Technology,NY,Brooklyn,,,,False
Dutchess Community College,NY,Poughkeepsie,41.7261284,-73.8997412,"Dutchess Community College, 53, Pendell Road, City of Poughkeepsie, Town of Poughkeepsie, Dutchess County, New York, 12601, United States of America",True
Fulton-Montgomery Community College,NY,Johnstown,,,,False
Genesee Community College,NY,Batavia,43.0160577,-78.1403525,"Genesee Community College, Town of Batavia, Genesee County, New York, United States of America",True
Hudson Valley Community College,NY,Troy,42.6963889,-73.6841667,"Hudson Valley Community College, Cross Road, City of Troy, Town of North Greenbush, Rensselaer County, New York, 12180, United States of America",True
Island Drafting and Technical Institute,NY,Amityville,,,,False
Jamestown Community College,NY,Jamestown,42.1146391,-79.2200252,"Jamestown Campus Jamestown Community College, Durant Avenue, Jamestown, Chautauqua County, New York, 14701, United States of America",True
Modern Welding School,NY,Schenectady,42.7790212,-73.9031789,"Modern Welding School, Inc., 1842, State Street, Woodlawn, City of Schenectady, Schenectady County, New York, 12304, United States of America",True
Mohawk Valley Community College,NY,Utica,43.076606,-75.2166599,"Mohawk Valley Community College, 1101, Sherman Drive, City of Utica, Oneida County, New York, 13501, United States of America",True
Monroe Community College,NY,Rochester,43.1014465,-77.6099191,"Monroe Community College, 1000, East Henrietta Road, City of Rochester, Monroe County, New York, 14623, United States of America",True
Onondaga Community College,NY,Syracuse,43.0056477,-76.1973428,"Onondaga Community College, 4585, West Seneca Turnpike, City of Syracuse, Town of Onondaga, Onondaga County, New York, 13215, United States of America",True
Sullivan County Community College,NY,Loch Sheldrake,41.7624742,-74.6684317,"SUNY Sullivan County Community College, 112, College Road, Loch Sheldrake, Town of Fallsburg, Sullivan County, New York, 12759, United States of America",True
Tompkins Cortland Community College,NY,Dryden,42.5013133,-76.2867182,"Tompkins Cortland Community College, 170, North Road, Lacy Corners, Village of Dryden, Town of Dryden, Tompkins County, New York, 13053, United States of America",True
College of the Albemarle,NC,Elizabeth City,36.2953018,-76.2178655,"College of the Albemarle Canoe Launch, Elizabeth City, Pasquotank County, North Carolina, United States of America",True
South Piedmont Community College,NC,Polkton,35.0002709,-80.2116204,"South Piedmont Community College - LL Polk Campus, Horne-Town Road, Polkton, Anson County, North Carolina, 28135, United States of America",True
Asheville-Buncombe Technical Community College,NC,Asheville,35.5707505,-82.555557,"Asheville-Buncombe Technical Community College, Tech Drive, Asheville, Buncombe County, North Carolina, 28801, United States of America",True
Bladen Community College,NC,Dublin,34.6457214,-78.7318752,"Bladen Community College, 7418, NC 41, Dublin, Bladen County, North Carolina, 28332, United States of America",True
Brunswick Community College,NC,Bolivia,34.0391692,-78.2302355,"Brunswick Community College, 50, Old Ocean Highway, Piney Grove, Bolivia, Brunswick County, North Carolina, 28422, United States of America",True
Caldwell Community College and Technical Institute,NC,Hudson,35.8542429,-81.4839733,"Caldwell Community College and Technical Institute, 2855, Hickory Boulevard, Hudson, Caldwell County, North Carolina, 28638, United States of America",True
Cape Fear Community College,NC,Wilmington,34.2405455,-77.9487806,"Cape Fear Community College, 610, North Front Street, Wilmington, New Hanover County, North Carolina, 28401, United States of America",True
Carteret Community College,NC,Morehead City,34.7234897,-76.7551009,"Carteret Community College, 3505, Arendell Street, Carolina City, Morehead City, Carteret County, North Carolina, 28557, United States of America",True
Catawba Valley Community College,NC,Hickory,35.6973179,-81.2882332,"Catawba Valley Community College, 2250, Catawba Valley Boulevard Southeast, Fairbrook, Hickory, Catawba County, North Carolina, 28602, United States of America",True
Central Carolina Community College,NC,Sanford,35.4720985,-79.1433548,"Central Carolina Community College, Kelly Drive, Sanford, Lee County, North Carolina, 27330, United States of America",True
Central Piedmont Community College,NC,Charlotte,35.2177789,-80.8296588,"Central Piedmont Community College, Armory Drive, Elizabeth, Plaza Midwood, Charlotte, Mecklenburg County, North Carolina, 28204, United States of America",True
Coastal Carolina Community College,NC,Jacksonville,34.7721901,-77.3840242,"Coastal Carolina Community College, 444, Western Boulevard, Jacksonville, Onslow County, North Carolina, 28546, United States of America",True
Craven Community College,NC,New Bern,35.1113402,-77.1031665,"Craven Community College, 800, College Court, New Bern, Craven County, North Carolina, 28562, United States of America",True
Durham Technical Community College,NC,Durham,35.9754139,-78.8818704,"Durham Technical Community College, Bacon Street, Durham, Durham County, North Carolina, 27707, United States of America",True
Edgecombe Community College,NC,Tarboro,35.8795248,-77.5729764,"Edgecombe Community College, 2009, West Wilson Street, Tarboro, Edgecombe County, North Carolina, 27886, United States of America",True
Fayetteville Technical Community College,NC,Fayetteville,35.0686419,-78.9265526,"Fayetteville Technical Community College Campus, 2201, Hull Road, Vanstory Hills, Fayetteville, Cumberland County, North Carolina, 28303, United States of America",True
Forsyth Technical Community College,NC,Winston-Salem,36.0671567,-80.2716318,"Forsyth Technical Community College, Geneva Road, Winston-Salem, Forsyth County, North Carolina, 27157, United States of America",True
Guilford Technical Community College,NC,Jamestown,36.0012733,-79.9150845,"Guilford Technical Community College, 601, East Main Street, Jamestown, Guilford County, North Carolina, 27282, United States of America",True
Halifax Community College,NC,Weldon,36.4274073,-77.6167242,"Halifax Community College, 100, College Drive, Weldon, Halifax County, North Carolina, 27890, United States of America",True
Haywood Community College,NC,Clyde,35.5248303,-82.9273647,"Haywood Community College, 185, Freedlander Drive, Clyde, Haywood County, North Carolina, 28721, United States of America",True
Johnston Community College,NC,Smithfield,35.5008875,-78.3327477,"Johnston Community College, Jaguar Drive, Smithfield, Johnston County, North Carolina, 27577, United States of America",True
Lenoir Community College,NC,Kinston,35.2343151,-77.5723808,"Lenoir Community College, Trustee Court, Kinston, Lenoir County, North Carolina, 28502, United States of America",True
Martin Community College,NC,Williamston,35.8346682,-77.0977588,"Martin Community College, 1161, State Road 1182, Williamston, Martin County, North Carolina, 27892, United States of America",True
Mayland Community College,NC,Spruce Pine,35.9362392,-82.0196119,"Mayland Community College, 200, Mayland Drive, Spruce Pine, Avery County, North Carolina, 28777, United States of America",True
McDowell Technical Community College,NC,Marion,35.6561177,-81.9620185,"McDowell Technical Community College, 54, College Drive, Marion, McDowell County, North Carolina, 28752, United States of America",True
Mitchell Community College,NC,Statesville,35.7828082,-80.8942738,"Mitchell Community College, 500, West Broad Street, Cloverdale, Statesville, Iredell County, North Carolina, 28677, United States of America",True
Piedmont Community College,NC,Roxboro,36.4314927,-78.9803942,"Piedmont Community College, 1715, College Drive, Cal-Vel, Roxboro, Person County, North Carolina, 27573, United States of America",True
Pitt Community College,NC,Winterville,35.5512396,-77.4099923,"Pitt Community College, Bulldog Run, Winterville, Pitt County, North Carolina, 28950, United States of America",True
Randolph Community College,NC,Asheboro,35.6740061,-79.8274388,"Randolph Community College (NB), Industrial Park Avenue, Asheboro, Randolph County, North Carolina, 27205, United States of America",True
Richmond Community College,NC,Hamlet,34.9048533,-79.7098433,"Richmond Community College, 1042, West Hamlet Avenue, Hamlet, Richmond County, North Carolina, 28345, United States of America",True
Roanoke-Chowan Community College,NC,Ahoskie,36.3261617,-77.0227061,"Roanoke-Chowan Community College, 109, Community College Road, Ahoskie, Hertford County, North Carolina, 27910, United States of America",True
Saint Augustine's University,NC,Raleigh,,,,False
Sampson Community College,NC,Clinton,34.9905451,-78.360337,"Sampson Community College, 1801, Sunset Avenue, Sampson Crossing Shopping Center, Johnsontown, Clinton, Sampson County, North Carolina, 28328, United States of America",True
Sandhills Community College,NC,Pinehurst,35.2210115,-79.4063423,"Sandhills Community College, 3395, Airport Road, Pinehurst, Moore County, North Carolina, 28374, United States of America",True
Southeastern Community College,NC,Whiteville,34.3323181,-78.7837432,"Southeastern Community College, 4564, Chadbourn Highway, Peacocks, Whiteville, Columbus County, North Carolina, 28472, United States of America",True
Stanly Community College,NC,Albemarle,35.3378984,-80.2348372,"Stanly Community College, 141, College Drive, Park West, Albemarle, Stanly County, North Carolina, 28001, United States of America",True
Surry Community College,NC,Dobson,36.3842863,-80.7201997,"Surry Community College, Nixon Lane, Dobson, Surry County, North Carolina, 27017, United States of America",True
Alamance Community College,NC,Graham,36.06457,-79.3591113,"Alamance Community College, Haw River Trail, Graham, Alamance County, North Carolina, 27258, United States of America",True
Tri-County Community College,NC,Murphy,35.0676624,-83.966395,"Tri-County Community College, 21, NC 141, Murphy, Cherokee County, North Carolina, 28906, United States of America",True
Vance-Granville Community College,NC,Henderson,,,,False
Wake Technical Community College,NC,Raleigh,35.868117,-78.5417272,"Wake Technical Community College: Scott Northern Wake Campus, 6600, Louisburg Road, Raleigh, Wake County, North Carolina, 27616, United States of America",True
Wayne Community College,NC,Goldsboro,35.4018772,-77.9434443,"Wayne Community College, 3000, Wayne Memorial Drive, Goldsboro, Wayne County, North Carolina, 27534, United States of America",True
Western Piedmont Community College,NC,Morganton,35.7221452,-81.6878995,"Western Piedmont Community College, 1001, Burkemont Avenue, Magnolia, Morganton, Burke County, North Carolina, 28655, United States of America",True
Wilkes Community College,NC,Wilkesboro,36.1355152,-81.1830366,"Wilkes Community College, 1328, South Collegiate Drive, Westwood Hills, Wilkesboro, Wilkes County, North Carolina, 28697, United States of America",True
Bismarck State College,ND,Bismarck,46.8209518,-100.8156833,"Bismarck State College, Pioneer Drive, Bismarck, Burleigh County, North Dakota, 58505, United States of America",True
Dickinson State University,ND,Dickinson,46.8827077,-102.8011777,"Dickinson State University, 13th Avenue West, Dickinson, Stark County, North Dakota, 58602, United States of America",True
Nueta Hidatsa Sahnish College,ND,New Town,47.983351,-102.473225,"Nueta Hidatsa Sahnish College, 7th Avenue East, New Town, Shell Creek Segment, Mountrail County, North Dakota, 58763, United States of America",True
North Dakota State College of Science,ND,Wahpeton,46.2767047,-96.6131324,"North Dakota State College of Science, Wahpeton Indian School, Wahpeton, Richland County, North Dakota, 58076, United States of America",True
Williston State College,ND,Williston,48.1577554,-103.6113657,"Williston State College, 1410, University Avenue, Williston, Williams County, North Dakota, 58801, United States of America",True
Sitting Bull College,ND,Fort Yates,46.0854188,-100.6736985,"Sitting Bull College, State Highway 24, Fort Yates, Sioux County, North Dakota, 58538, United States of America",True
United Tribes Technical College,ND,Bismarck,46.7646593,-100.757761,"United Tribes Technical College, 3315, University Drive, Bismarck, Burleigh County, North Dakota, 58504, United States of America",True
Apollo Career Center,OH,Lima,,,,False
Ashtabula County Technical and Career Campus,OH,Jefferson,,,,False
Auburn Career Center,OH,Concord Twp,,,,False
Belmont College,OH,St Clairsville,,,,False
Bryant & Stratton College-Parma,OH,Parma,41.4041266,-81.7818032,"Bryant & Stratton College-Parma, 12955, Snow Road, Parma, Cuyahoga County, Ohio, 44130, United States of America",True
Buckeye Hills Career Center,OH,Rio Grande,,,,False
Butler Technology and Career Development Schools,OH,Monroe,,,,False
Canton City Schools Adult Career and Technical Education,OH,Canton,,,,False
University of Cincinnati-Main Campus,OH,Cincinnati,,,,False
Cincinnati State Technical and Community College,OH,Cincinnati,39.150007,-84.5368081,"Cincinnati State Technical and Community College, Ludlow Avenue, Cumminsville, Millvale, Cincinnati, Hamilton County, Ohio, 45223, United States of America",True
University of Cincinnati-Clermont College,OH,Batavia,39.0804492,-84.1957514,"University of Cincinnati Clermont College, 4200, Clermont College Drive, Batavia, Batavia Township, Clermont County, Ohio, 45103, United States of America",True
Clark State College,OH,Springfield,39.8977642,-83.7991172,"Clark State Community College, Tibbetts Avenue, Springfield, Clark County, Ohio, 45505, United States of America",True
Columbus State Community College,OH,Columbus,39.9690276,-82.9875631,"Columbus State Community College, North 6th Street, Warehouse District, Columbus, Franklin County, Ohio, 43216, United States of America",True
Cuyahoga Community College District,OH,Cleveland,41.4992612,-81.6921151,"Cuyahoga Community College Hospitality Management Center, 180, Euclid Avenue, Downtown Cleveland, Cleveland, Cuyahoga County, Ohio, 44113, United States of America",True
Edison State Community College,OH,Piqua,40.1589613,-84.2111034,"Edison State Community College, Edison Drive, Piqua, Miami County, Ohio, 45356, United States of America",True
EHOVE Career Center,OH,Milan,,,,False
Great Oaks Career Campuses,OH,Cincinnati,39.2876386,-84.4159184,"Great Oaks District Office, 110, Great Oaks Drive, Cincinnati, Hamilton County, Ohio, 45241, United States of America",True
Fort Hayes Metropolitan Education Center,OH,,,,,False
Hobart Institute of Welding Technology,OH,Troy,40.0541795,-84.219811,"Hobart Institute of Welding Technology, Fleet Road, Troy, Miami County, Ohio, 45373, United States of America",True
Hocking College,OH,Nelsonville,39.4430521,-82.2213275,"Hocking Technical College, Hockhocking Adena Bikeway, Nelsonville, Trimble Township, Athens County, Ohio, 45764, United States of America",True
Kent State University at Tuscarawas,OH,New Philadelphia,,,,False
Kent State University at Salem,OH,Salem,,,,False
Lake Erie College,OH,Painesville,41.7169934,-81.2518413,"Lake Erie College, Gillett Street, West Walnut Estates, Painesville, Lake County, Ohio, 44077, United States of America",True
Lakeland Community College,OH,Kirtland,41.6392917,-81.3644777,"Lakeland Community College, 7700, Clocktower Drive, Kirtland, Lake County, Ohio, 44094, United States of America",True
Collins Career Technical Center,OH,Chesapeake,,,,False
Ohio Business College-Sheffield,OH,Sheffield Village,,,,False
Lorain County Community College,OH,Elyria,41.4134338,-82.0725031,"Lorain County Community College, 1005, North Abbe Road, College Green, Elyria, Lorain County, Ohio, 44035, United States of America",True
Zane State College,OH,Zanesville,39.9616689,-82.0333065,"Zane State College, 1555, Newark Road, Licking View, Zanesville, Muskingum County, Ohio, 43701, United States of America",True
North Central State College,OH,Mansfield,40.7995487,-82.5816907,"North Central State College, 2441, Kenwood Circle, Mansfield, Richland County, Ohio, 44906, United States of America",True
Northwest State Community College,OH,Archbold,41.4523971,-84.2985428,"Northwest State Community College, 22600, SR 34, Archbold, Ridgeville Township, Henry County, Ohio, 43502, United States of America",True
University of Northwestern Ohio,OH,Lima,40.7617103,-84.1605503,"University of Northwestern Ohio, 1441, North Cable Road, Lima, Allen County, Ohio, 45805, United States of America",True
Ohio Technical College,OH,Cleveland,41.5181355,-81.6574231,"Ohio Technical College, East 49th Street, Goodrich-Kirtland Park, Cleveland, Cuyahoga County, Ohio, 44103, United States of America",True
Ohio University-Lancaster Campus,OH,Lancaster,39.7390501,-82.5862946,"Ohio University Lancaster Campus, 1570, Granville Pike, Wacker Heights, Lancaster, Pleasant Township, Fairfield County, Ohio, 43130, United States of America",True
Ohio University-Main Campus,OH,Athens,,,,False
Owens Community College,OH,Perrysburg,,,,False
Cuyahoga Valley Career Center,OH,Brecksville,41.3446588,-81.6240836,"Cuyahoga Valley Career Center, 8001, Brecksville Road, Brecksville, Cuyahoga County, Ohio, 44141, United States of America",True
Fortis College-Centerville,OH,Centerville,39.6456722,-84.1510685,"Fortis College, Courtin Drive, Allure Apartments, Centerville, Montgomery County, Ohio, 45459, United States of America",True
